N,worst(secs),best(secs)
773,2.182000e-004,1.025000e-004
774,2.174000e-004,1.024000e-004
775,2.218000e-004,1.023000e-004
776,2.232000e-004,1.025000e-004
777,1.731000e-004,1.029000e-004
778,1.653000e-004,1.031000e-004
779,1.866000e-004,1.036000e-004
780,2.202000e-004,1.034000e-004
781,2.149000e-004,1.035000e-004
782,1.629000e-004,1.037000e-004
783,1.530000e-004,1.040000e-004
784,2.422000e-004,1.035000e-004
785,2.183000e-004,1.037000e-004
786,2.873000e-004,1.044000e-004
787,1.967000e-004,1.037000e-004
788,2.803000e-004,1.044000e-004
789,2.224000e-004,1.048000e-004
790,2.470000e-004,1.043000e-004
791,2.190000e-004,1.051000e-004
792,2.121000e-004,1.048000e-004
793,3.141000e-004,1.050000e-004
794,2.505000e-004,1.056000e-004
795,2.851000e-004,1.055000e-004
796,1.964000e-004,1.058000e-004
797,1.748000e-004,1.059000e-004
798,2.154000e-004,1.065000e-004
799,1.648000e-004,1.059000e-004
800,1.811000e-004,1.063000e-004
801,1.939000e-004,1.067000e-004
802,3.002000e-004,1.066000e-004
803,5.257000e-004,1.064000e-004
804,2.272000e-004,1.069000e-004
805,2.565000e-004,1.077000e-004
806,2.504000e-004,1.069000e-004
807,2.164000e-004,1.078000e-004
808,2.693000e-004,1.077000e-004
809,1.723000e-004,1.075000e-004
810,1.825000e-004,1.069000e-004
811,2.479000e-004,1.085000e-004
812,2.233000e-004,1.085000e-004
813,2.201000e-004,1.083000e-004
814,2.170000e-004,1.086000e-004
815,2.207000e-004,1.089000e-004
816,1.321500e-003,1.090000e-004
817,2.691000e-004,1.086000e-004
818,2.549000e-004,1.089000e-004
819,2.002000e-004,1.095000e-004
820,2.220000e-004,1.088000e-004
821,2.341000e-004,1.097000e-004
822,2.614000e-004,1.093000e-004
823,2.147000e-004,1.097000e-004
824,2.221000e-004,1.091000e-004
825,2.124000e-004,1.101000e-004
826,2.009000e-004,1.098000e-004
827,1.868000e-004,1.098000e-004
828,1.763000e-004,1.109000e-004
829,2.422000e-004,1.104000e-004
830,2.551000e-004,1.105000e-004
831,3.848000e-004,1.110000e-004
832,2.459000e-004,1.104000e-004
833,2.548000e-004,1.115000e-004
834,2.445000e-004,1.117000e-004
835,2.203000e-004,1.112000e-004
836,4.134000e-004,1.118000e-004
837,2.414000e-004,1.118000e-004
838,2.381000e-004,1.121000e-004
839,2.061000e-004,1.126000e-004
840,2.373000e-004,1.124000e-004
841,3.983000e-004,1.123000e-004
842,2.222000e-004,1.127000e-004
843,2.289000e-004,1.128000e-004
844,2.223000e-004,1.130000e-004
845,2.553000e-004,1.129000e-004
846,2.498000e-004,1.126000e-004
847,2.366000e-004,1.135000e-004
848,2.392000e-004,1.139000e-004
849,3.215000e-004,1.136000e-004
850,1.744000e-004,1.137000e-004
851,1.854000e-004,1.142000e-004
852,2.437000e-004,1.140000e-004
853,2.244000e-004,1.147000e-004
854,2.505000e-004,1.139000e-004
855,2.065000e-004,1.150000e-004
856,2.288000e-004,1.150000e-004
857,2.655000e-004,1.151000e-004
858,1.806000e-004,1.153000e-004
859,2.297000e-004,1.160000e-004
860,2.801000e-004,1.153000e-004
861,2.513000e-004,1.144000e-004
862,2.239000e-004,1.156000e-004
863,3.336000e-004,1.156000e-004
864,2.223000e-004,1.163000e-004
865,2.750000e-004,1.168000e-004
866,2.388000e-004,1.160000e-004
867,3.447000e-004,1.169000e-004
868,2.415000e-004,1.170000e-004
869,1.768000e-004,1.169000e-004
870,2.496000e-004,1.172000e-004
871,3.312000e-004,1.172000e-004
872,1.649000e-004,1.174000e-004
873,2.583000e-004,1.178000e-004
874,2.502000e-004,1.175000e-004
875,2.707000e-004,1.180000e-004
876,1.154000e-003,1.184000e-004
877,3.629000e-004,1.178000e-004
878,2.315000e-004,1.185000e-004
879,2.690000e-004,1.184000e-004
880,2.785000e-004,1.182000e-004
881,1.929000e-004,1.184000e-004
882,2.270000e-004,1.192000e-004
883,2.393000e-004,1.188000e-004
884,2.077000e-004,1.195000e-004
885,2.452000e-004,1.197000e-004
886,2.467000e-004,1.192000e-004
887,2.940000e-004,1.196000e-004
888,2.422000e-004,1.199000e-004
889,2.471000e-004,1.204000e-004
890,2.480000e-004,1.202000e-004
891,2.893000e-004,1.199000e-004
892,2.236000e-004,1.202000e-004
893,2.448000e-004,1.208000e-004
894,3.228000e-004,1.203000e-004
895,3.215000e-004,1.203000e-004
896,4.261000e-004,1.213000e-004
897,2.693000e-004,1.213000e-004
898,2.673000e-004,1.216000e-004
899,2.500000e-004,1.214000e-004
900,2.871000e-004,1.213000e-004
901,2.265000e-004,1.216000e-004
902,2.429000e-004,1.223000e-004
903,3.850000e-004,1.223000e-004
904,2.518000e-004,1.222000e-004
905,3.566000e-004,1.225000e-004
906,2.247000e-004,1.224000e-004
907,2.664000e-004,1.234000e-004
908,4.394000e-004,1.222000e-004
909,2.577000e-004,1.237000e-004
910,2.779000e-004,1.229000e-004
911,2.178000e-004,1.228000e-004
912,1.797000e-004,1.237000e-004
913,2.521000e-004,1.238000e-004
914,2.476000e-004,1.240000e-004
915,2.350000e-004,1.247000e-004
916,3.527000e-004,1.247000e-004
917,2.032000e-004,1.245000e-004
918,2.424000e-004,1.239000e-004
919,2.210000e-004,1.250000e-004
920,2.341000e-004,1.244000e-004
921,2.549000e-004,1.252000e-004
922,2.428000e-004,1.247000e-004
923,2.486000e-004,1.250000e-004
924,2.177000e-004,1.256000e-004
925,2.387000e-004,1.255000e-004
926,2.298000e-004,1.258000e-004
927,2.234000e-004,1.253000e-004
928,1.877000e-004,1.257000e-004
929,5.705000e-004,1.260000e-004
930,2.481000e-004,1.262000e-004
931,2.511000e-004,1.265000e-004
932,2.614000e-004,1.269000e-004
933,2.535000e-004,1.267000e-004
934,3.178000e-004,1.275000e-004
935,2.365000e-004,1.267000e-004
936,1.113400e-003,1.268000e-004
937,2.919000e-004,1.281000e-004
938,2.258000e-004,1.267000e-004
939,2.152000e-004,1.278000e-004
940,2.269000e-004,1.278000e-004
941,2.296000e-004,1.282000e-004
942,2.300000e-004,1.281000e-004
943,2.048000e-004,1.287000e-004
944,2.267000e-004,1.284000e-004
945,2.316000e-004,1.286000e-004
946,3.060000e-004,1.293000e-004
947,2.313000e-004,1.291000e-004
948,2.692000e-004,1.288000e-004
949,2.723000e-004,1.299000e-004
950,2.701000e-004,1.302000e-004
951,2.655000e-004,1.295000e-004
952,2.348000e-004,1.304000e-004
953,2.259000e-004,1.301000e-004
954,2.280000e-004,1.296000e-004
955,3.207000e-004,1.307000e-004
956,2.184000e-004,1.304000e-004
957,2.360000e-004,1.303000e-004
958,2.205000e-004,1.305000e-004
959,2.334000e-004,1.302000e-004
960,2.272000e-004,1.308000e-004
961,2.359000e-004,1.313000e-004
962,2.082000e-004,1.314000e-004
963,2.487000e-004,1.322000e-004
964,2.983000e-004,1.319000e-004
965,2.115000e-004,1.320000e-004
966,2.976000e-004,1.320000e-004
967,3.097000e-004,1.321000e-004
968,2.501000e-004,1.321000e-004
969,3.208000e-004,1.326000e-004
970,2.299000e-004,1.328000e-004
971,2.188000e-004,1.327000e-004
972,2.098000e-004,1.331000e-004
973,2.450000e-004,1.330000e-004
974,2.378000e-004,1.332000e-004
975,3.335000e-004,1.343000e-004
976,2.212000e-004,1.339000e-004
977,2.377000e-004,1.346000e-004
978,3.090000e-004,1.338000e-004
979,2.327000e-004,1.341000e-004
980,2.224000e-004,1.341000e-004
981,2.712000e-004,1.346000e-004
982,5.593000e-004,1.337000e-004
983,3.033000e-004,1.350000e-004
984,2.904000e-004,1.345000e-004
985,2.665000e-004,1.348000e-004
986,2.342000e-004,1.348000e-004
987,3.156000e-004,1.353000e-004
988,2.041000e-004,1.352000e-004
989,2.453000e-004,1.361000e-004
990,2.402000e-004,1.361000e-004
991,3.921000e-004,1.366000e-004
992,3.036000e-004,1.357000e-004
993,2.565000e-004,1.365000e-004
994,2.493000e-004,1.372000e-004
995,2.353000e-004,1.369000e-004
996,2.217000e-004,1.364000e-004
997,2.239000e-004,1.375000e-004
998,2.447000e-004,1.370000e-004
999,2.462000e-004,1.371000e-004
1000,2.375000e-004,1.374000e-004
