N,worst(secs),best(secs)
748,1.990000e-004,8.080000e-005
749,5.369000e-004,8.189998e-005
750,4.190000e-004,8.400000e-005
751,6.013000e-004,8.309999e-005
752,2.453000e-004,8.850000e-005
753,4.713000e-004,8.289999e-005
754,2.454400e-003,8.190001e-005
755,4.495000e-004,8.150001e-005
756,9.341000e-004,9.270001e-005
757,3.653000e-004,8.289999e-005
758,1.641600e-003,9.220000e-005
759,3.474000e-004,8.289999e-005
760,4.056000e-004,8.420000e-005
761,4.630000e-004,8.279999e-005
762,3.991000e-004,8.269999e-005
763,2.279000e-004,8.350000e-005
764,2.414000e-004,8.390000e-005
765,1.556000e-004,8.299999e-005
766,1.973000e-004,8.329999e-005
767,1.376000e-004,8.339999e-005
768,1.954000e-004,8.380000e-005
769,5.840000e-004,8.360000e-005
770,2.069000e-004,8.370000e-005
771,1.308000e-004,8.329999e-005
772,1.269000e-004,8.309999e-005
