N,worst(secs),best(secs)
673,1.282000e-004,6.160000e-005
674,1.619000e-004,6.100000e-005
675,8.629984e-005,6.140000e-005
676,2.740999e-004,6.150012e-005
677,6.820005e-005,6.200001e-005
678,1.319000e-004,6.190012e-005
679,6.720005e-005,6.180000e-005
680,1.220000e-004,6.200001e-005
681,8.850009e-005,6.260001e-005
682,1.254000e-004,6.270013e-005
683,7.429998e-005,6.209989e-005
684,1.631998e-004,6.200001e-005
685,7.339986e-005,6.269990e-005
686,1.554000e-004,6.149989e-005
687,7.790001e-005,6.260001e-005
688,1.556000e-004,6.229989e-005
689,8.419994e-005,6.329990e-005
690,1.546000e-004,6.269990e-005
691,1.264999e-004,6.340002e-005
692,1.077000e-004,6.329990e-005
693,1.767999e-004,6.360002e-005
694,7.459987e-005,6.340002e-005
695,1.514999e-004,6.400002e-005
696,7.440010e-005,6.349990e-005
697,1.542999e-004,6.380002e-005
698,7.089996e-005,6.449991e-005
699,1.526999e-004,6.459979e-005
700,7.979991e-005,6.440002e-005
701,1.528000e-004,6.400002e-005
702,7.810001e-005,6.429991e-005
703,1.554000e-004,6.460003e-005
704,7.430022e-005,6.420002e-005
705,1.543001e-004,6.480003e-005
706,7.029995e-005,6.420002e-005
707,1.256000e-004,6.460003e-005
708,1.234999e-004,6.510015e-005
709,1.355000e-004,6.520003e-005
710,1.266999e-004,6.509991e-005
711,7.060007e-005,6.510015e-005
712,1.730002e-004,6.569992e-005
713,7.700012e-005,6.629992e-005
714,1.604001e-004,6.600004e-005
715,7.850002e-005,6.560003e-005
716,1.235001e-004,6.530015e-005
717,7.620011e-005,6.530015e-005
718,1.040001e-004,6.589992e-005
719,1.067999e-004,6.639981e-005
720,9.049987e-005,6.660004e-005
721,1.508000e-004,6.610015e-005
722,7.790001e-005,6.649992e-005
723,1.352001e-004,6.680004e-005
724,9.109988e-005,6.640004e-005
725,1.192000e-004,6.709993e-005
726,7.850002e-005,6.699981e-005
727,1.576999e-004,6.740005e-005
728,7.880013e-005,6.649992e-005
729,1.729000e-004,6.690016e-005
730,1.552999e-004,6.749993e-005
731,1.217001e-004,6.709993e-005
732,1.662001e-004,6.820005e-005
733,7.970002e-005,6.709993e-005
734,1.590999e-004,6.760005e-005
735,7.879990e-005,6.780005e-005
736,1.568000e-004,6.809994e-005
737,7.400010e-005,6.799982e-005
738,1.073999e-004,6.800005e-005
739,1.236000e-004,6.840006e-005
740,1.218999e-004,6.860006e-005
741,1.570000e-004,6.860006e-005
742,8.819997e-005,6.880006e-005
743,1.562000e-004,6.900006e-005
744,7.549999e-005,6.889994e-005
